orderId,orderDate,customerName,customerSegment,productCategory,productName,region,city,salesAmount,quantity,discount,profit,paymentMode
ORD-00828,2024-06-12,Pallavi Dubey,Regular,Furniture,Bookshelf,South,Hyderabad,51758.36,2,6,10455.19,Card
ORD-00829,2024-01-07,Priya Das,Wholesale,Sports,Cricket Bat,East,Guwahati,29707.24,2,24.3,2542.94,UPI
ORD-00830,2023-07-15,Usha Iyer,Premium,Books,Cookbook,South,Hyderabad,2250.35,2,10.2,266.44,Cash
ORD-00831,2024-06-18,Sunita Krishnan,Premium,Sports,Jump Rope,South,Kochi,43183.59,4,6.5,9845.86,Card
ORD-00832,2024-01-02,Rajesh Iyer,Premium,Clothing,Formal Shirt,South,Chennai,8070.7,4,6.7,2392.16,Cash
ORD-00833,2023-07-13,Kavya Patel,Wholesale,Grocery,Biscuits Pack,North,Chandigarh,577.15,2,22.9,-179.69,UPI
ORD-00834,2024-03-21,Lakshmi Mehta,Premium,Books,Business Book,West,Nagpur,1640.91,3,9.8,199.53,Cash
ORD-00835,2024-07-05,Harish Reddy,Wholesale,Clothing,Kurta,North,Jaipur,9037.12,2,25.6,1312.19,UPI
ORD-00836,2024-10-12,Manoj Menon,Premium,Grocery,Sugar,South,Kochi,13053.28,10,10.9,167.08,Cash
ORD-00837,2023-03-11,Hema Verma,Regular,Home & Kitchen,Vacuum Cleaner,West,Nagpur,27622.42,2,14.1,2961.12,Cash
ORD-00838,2023-10-17,Geeta Kaur,Regular,Home & Kitchen,Induction Cooktop,South,Hyderabad,19813.14,2,15.1,1965.46,Card
ORD-00839,2023-03-05,Usha Reddy,Wholesale,Home & Kitchen,Air Fryer,West,Surat,32557.82,2,15.4,3151.6,Cash
ORD-00840,2024-12-09,Manoj Patel,Premium,Sports,Cycling Helmet,North,Chandigarh,82722.75,4,17.2,11779.72,Cash
ORD-00841,2024-07-06,Swati Krishnan,Wholesale,Sports,Cricket Bat,South,Bangalore,8431.96,1,18.7,1099.53,Card
ORD-00842,2023-05-13,Kiran Sharma,Premium,Health & Beauty,Perfume,West,Mumbai,6521.27,4,6.4,2274.62,Card
ORD-00843,2024-05-15,Pooja Shetty,Wholesale,Health & Beauty,Sunscreen,East,Ranchi,764.11,4,72.06549860176924,-674.37,Card
ORD-00844,2023-12-09,Asha Iyer,Regular,Clothing,Jeans,West,Surat,2291.31,4,66.32245791206843,-1865.67,UPI
ORD-00845,2023-09-30,Bhavna Kaur,Wholesale,Clothing,Winter Coat,East,Patna,13364.41,4,29.6,1512.85,UPI
ORD-00846,2024-05-09,Sneha Pillai,Wholesale,Clothing,Ethnic Wear,South,Hyderabad,2023.12,2,29.3,233.87,Card
ORD-00847,2024-12-29,Sunita Patel,Premium,Health & Beauty,Multivitamins,North,Chandigarh,18119.44,3,5.1,6508.5,Cash
ORD-00848,2024-09-12,Suresh Patel,Premium,Home & Kitchen,Air Fryer,East,Bhubaneswar,8293.53,3,7.6,1320.33,UPI
ORD-00849,2024-07-24,Girish Kaur,Premium,Books,Novel,North,Chandigarh,378.53,1,17.3,23.32,Card
ORD-00850,2024-01-11,Divya Pillai,Premium,Health & Beauty,Hair Oil,East,Guwahati,3862.46,1,17.4,1007.33,Card
ORD-00851,2023-09-02,Aarav Shetty,Regular,Furniture,Cabinet,South,Chennai,4520.46,1,8.4,826.34,Cash
ORD-00852,2024-05-20,Deepak Gupta,Premium,Clothing,Winter Coat,West,Pune,4836.69,1,15.1,2516.54,UPI
ORD-00853,2024-12-20,Geeta Menon,Wholesale,Home & Kitchen,Iron Box,East,Kolkata,57388.75,4,18.9,3948.35,UPI
ORD-00854,2023-02-22,Pallavi Ghosh,Wholesale,Health & Beauty,Perfume,East,Bhubaneswar,1674.56,3,19.8,404.57,Card
ORD-00855,2023-09-26,Ramesh Mehta,Wholesale,Sports,Yoga Mat,East,Patna,68258.75,4,17.6,9501.62,UPI
ORD-00856,2024-02-07,Sanjay Tiwari,Wholesale,Books,Cookbook,North,Delhi,3921.69,3,21.3,116.08,UPI
ORD-00857,2023-05-13,Aarav Shetty,Premium,Sports,Badminton Racket,West,Ahmedabad,4248,1,14.2,706.87,UPI
ORD-00858,2023-01-12,Girish Dubey,Premium,Furniture,Bookshelf,South,Chennai,2248.19,1,9.3,394.78,UPI
ORD-00859,2024-12-12,Priya Shah,Wholesale,Clothing,Sports Shoes,South,Kochi,4223.09,1,24.5,650.36,UPI
ORD-00860,2024-11-24,Divya Mehta,Regular,Furniture,Study Table,North,Chandigarh,17334.96,1,5.9,3515.53,UPI
ORD-00861,2024-05-23,Aarav Joshi,Wholesale,Sports,Football,South,Chennai,61495.33,3,29.8,2558.21,Card
ORD-00862,2024-02-18,Lakshmi Kumar,Premium,Sports,Jump Rope,West,Pune,23121.02,1,9.9,4642.7,UPI
ORD-00863,2024-07-06,Ananya Chauhan,Regular,Home & Kitchen,Pressure Cooker,West,Ahmedabad,2102.9,3,8.3,323.01,UPI
ORD-00864,2024-10-11,Ashok Das,Wholesale,Books,Children Story,South,Bangalore,4072.06,4,17.6,241.07,UPI
ORD-00865,2023-05-05,Manoj Pillai,Wholesale,Sports,Resistance Bands,West,Nagpur,3720.1,1,16.2,559.5,Card
ORD-00866,2023-03-08,Geeta Mukherjee,Wholesale,Health & Beauty,Perfume,East,Patna,6713.31,3,22.9,1455.45,Cash
ORD-00867,2023-10-07,Deepak Banerjee,Wholesale,Health & Beauty,Protein Powder,East,Bhubaneswar,10411.31,4,18.3,2640.31,Cash
ORD-00868,2023-04-03,Geeta Agarwal,Premium,Health & Beauty,Hair Oil,West,Pune,6699.48,3,11.8,2047.36,UPI
ORD-00869,2023-09-18,Harish Dubey,Premium,Furniture,Study Table,East,Bhubaneswar,89198.63,4,12.1,13665.23,Cash
ORD-00870,2023-09-18,Ananya Shetty,Wholesale,Home & Kitchen,Iron Box,North,Lucknow,33533.48,3,25.1,643.84,Cash
ORD-00871,2023-01-19,Sunil Banerjee,Regular,Health & Beauty,Hair Oil,North,Delhi,934.18,1,15.4,258.58,UPI
ORD-00872,2023-05-02,Shweta Dubey,Regular,Home & Kitchen,Non-stick Pan,South,Hyderabad,3975.85,3,4,747.46,Cash
ORD-00873,2024-04-11,Sandeep Tiwari,Regular,Health & Beauty,Shampoo,South,Bangalore,7438.07,2,2.5,2826.47,UPI
ORD-00874,2023-03-13,Ajay Patel,Premium,Grocery,Rice (5kg),East,Bhubaneswar,4018.46,6,12.5,0,Cash
ORD-00875,2024-01-23,Geeta Agarwal,Regular,Furniture,Bed Frame,North,Chandigarh,103448.78,3,12.7,15351.8,UPI
ORD-00876,2023-01-19,Jyoti Kaur,Wholesale,Books,Business Book,South,Coimbatore,170.44,1,18.6,8.73,UPI
ORD-00877,2024-01-28,Pooja Chauhan,Premium,Health & Beauty,Sunscreen,West,Pune,4554.79,4,14.3,5033.75,Cash
ORD-00878,2023-05-23,Divya Chatterjee,Wholesale,Furniture,Cabinet,North,Jaipur,27224.87,4,27.9,729.63,Cash
ORD-00879,2023-02-07,Latika Chauhan,Wholesale,Books,Dictionary,South,Hyderabad,1554.01,3,29.3,-53.46,Card
ORD-00880,2024-05-29,Rajesh Das,Wholesale,Health & Beauty,Hair Oil,South,Chennai,4247.61,2,16.9,1124.77,UPI
ORD-00881,2023-08-10,Ramesh Gupta,Wholesale,Health & Beauty,Protein Powder,East,Ranchi,3160.86,3,23.3,675.16,UPI
ORD-00882,2024-06-08,Priya Agarwal,Premium,Grocery,Tea Powder,East,Bhubaneswar,775.78,1,12.8,-1.86,Card
ORD-00883,2023-11-08,Kamala Gupta,Wholesale,Clothing,Formal Shirt,West,Mumbai,926.58,1,16.7,200.51,UPI
ORD-00884,2023-11-13,Manoj Singh,Wholesale,Books,Textbook,North,Chandigarh,1734.55,1,15.9,126.28,Cash
ORD-00885,2023-04-04,Jyoti Ghosh,Regular,Books,Science Fiction,North,Chandigarh,1196.26,2,5.3,188.53,UPI
ORD-00886,2023-06-17,Meera Mukherjee,Regular,Health & Beauty,Face Mask Pack,North,Jaipur,2199.33,1,16.7,585.9,UPI
ORD-00887,2024-11-11,Amit Patel,Wholesale,Electronics,Bluetooth Speaker,West,Nagpur,120268.53,2,22.8,-3896.7,UPI
ORD-00888,2023-10-12,Bhavna Joshi,Regular,Home & Kitchen,Microwave,East,Ranchi,1595.05,1,17.2,338.73,Card
ORD-00889,2024-01-18,Kamala Shetty,Regular,Health & Beauty,Electric Toothbrush,West,Surat,11049.92,3,7.5,3756.97,UPI
ORD-00890,2023-08-16,Harish Singh,Premium,Health & Beauty,Perfume,North,Delhi,549,1,8,184.46,UPI
ORD-00891,2024-01-13,Hema Chatterjee,Wholesale,Furniture,Shoe Rack,South,Chennai,33567.01,1,28.9,631.06,Card
ORD-00892,2024-02-03,Sanjay Saxena,Regular,Clothing,Sports Shoes,West,Surat,6508.19,3,16,1444.82,Cash
ORD-00893,2023-03-14,Arjun Dubey,Wholesale,Clothing,Formal Shirt,West,Pune,9004.06,3,22.5,1530.69,Card
ORD-00894,2023-06-09,Sanjay Singh,Regular,Furniture,Bookshelf,South,Kochi,123750.48,4,1,29947.62,UPI
ORD-00895,2023-07-20,Rajesh Sharma,Wholesale,Clothing,Saree,North,Lucknow,8293.11,3,24,1310.31,Cash
ORD-00896,2023-03-30,Kiran Sharma,Regular,Grocery,Biscuits Pack,North,Amritsar,526.94,1,19.6,-29.93,Card
ORD-00897,2024-12-25,Kamala Kumar,Wholesale,Electronics,Router,East,Guwahati,261268.34,3,17.2,3239.73,Cash
ORD-00898,2023-01-09,Pooja Pillai,Wholesale,Furniture,Shoe Rack,West,Mumbai,22277.72,1,27.5,668.33,UPI
ORD-00899,2023-11-12,Naveen Kaur,Premium,Electronics,Smart TV,West,Pune,20520.75,2,12.8,976.79,Cash
ORD-00900,2023-04-28,Sunita Reddy,Regular,Home & Kitchen,Mixer Grinder,North,Chandigarh,46516.47,3,16.2,4205.09,Card
ORD-00901,2023-07-25,Praveen Pillai,Wholesale,Sports,Treadmill,North,Delhi,9808.72,2,22.6,973.03,UPI
ORD-00902,2024-08-10,Ravi Gupta,Premium,Health & Beauty,Shampoo,East,Patna,2660.81,4,17.3,696.07,UPI
ORD-00903,2024-01-24,Swati Banerjee,Wholesale,Electronics,Tablet,North,Chandigarh,44816.7,2,16.8,699.14,Card
ORD-00904,2024-12-29,Ananya Reddy,Regular,Health & Beauty,Multivitamins,East,Guwahati,10316.77,2,9.8,3317.87,Card
ORD-00905,2023-12-23,Ashok Chatterjee,Premium,Health & Beauty,Electric Toothbrush,South,Bangalore,5946.58,2,15.1,1660.29,UPI
ORD-00906,2023-10-01,Nisha Krishnan,Premium,Books,Dictionary,North,Lucknow,453.3,2,17.3,27.92,Card
ORD-00907,2023-12-30,Ajay Mehta,Regular,Books,Comics,West,Ahmedabad,1160.61,1,17.9,65.92,Cash
ORD-00908,2023-09-11,Usha Iyer,Wholesale,Electronics,Bluetooth Speaker,East,Bhubaneswar,20136.45,1,27.8,-1457.88,Cash
ORD-00909,2024-08-16,Ashok Nair,Premium,Books,Novel,East,Kolkata,230.04,1,56.241970119091064,-284.92,UPI
ORD-00910,2024-04-26,Ajay Menon,Wholesale,Grocery,Biscuits Pack,West,Mumbai,989.58,2,18.8,-49.87,UPI
ORD-00911,2023-02-18,Arjun Nair,Regular,Sports,Football,West,Mumbai,9976.03,4,15,1596.16,UPI
ORD-00912,2024-03-15,Ramesh Ghosh,Premium,Grocery,Sugar,East,Guwahati,1264.16,2,17.6,-51.58,UPI
ORD-00913,2023-09-20,Aarav Tiwari,Premium,Sports,Football,West,Ahmedabad,1412.33,3,12.1,258.74,UPI
ORD-00914,2024-01-24,Hema Patel,Premium,Home & Kitchen,Vacuum Cleaner,South,Kochi,14405.81,1,7.7,2281.88,Card
ORD-00915,2024-08-27,Usha Menon,Premium,Home & Kitchen,Non-stick Pan,North,Amritsar,2701.09,1,5.4,477.55,UPI
ORD-00916,2024-06-05,Manoj Reddy,Regular,Health & Beauty,Electric Toothbrush,North,Chandigarh,1518.16,2,6,534.39,Card
ORD-00917,2023-12-03,Lakshmi Nair,Premium,Books,Science Fiction,West,Mumbai,6650.31,3,10.1,792.72,UPI
ORD-00918,2024-02-01,Amit Verma,Premium,Books,Novel,South,Bangalore,813.54,1,8.8,105.43,UPI
ORD-00919,2023-12-06,Pallavi Dubey,Regular,Books,Self-Help Book,North,Chandigarh,589.25,4,12.2,60.34,Card
ORD-00920,2024-10-23,Kiran Bose,Wholesale,Furniture,Sofa Set,South,Coimbatore,59319.71,2,27.1,5211.12,UPI
ORD-00921,2023-06-24,Ajay Kumar,Premium,Sports,Treadmill,West,Pune,20451.4,1,17.3,2895.92,Card
ORD-00922,2024-08-06,Ashok Sharma,Wholesale,Clothing,Jacket,South,Chennai,10228.8,2,25.9,1460.67,Card
ORD-00923,2024-03-23,Arjun Nair,Premium,Home & Kitchen,Pressure Cooker,West,Mumbai,18001.66,1,16.5,1584.15,UPI
ORD-00924,2024-12-03,Manoj Rao,Premium,Electronics,Smart TV,West,Pune,77881.69,1,10.1,5389.41,Cash
ORD-00925,2023-07-08,Rekha Saxena,Premium,Sports,Badminton Racket,South,Chennai,37453.28,4,10,7490.66,UPI
ORD-00926,2023-06-27,Girish Shah,Wholesale,Home & Kitchen,Air Fryer,West,Ahmedabad,29589.42,2,17.2,2438.17,UPI
ORD-00927,2023-07-06,Mohan Shetty,Premium,Books,Dictionary,North,Jaipur,661.41,4,5.7,102.12,Cash
ORD-00928,2023-10-12,Pooja Ghosh,Premium,Sports,Football,West,Pune,120550.83,4,5.7,28257.11,UPI
ORD-00929,2023-06-26,Shweta Ghosh,Regular,Home & Kitchen,Pressure Cooker,East,Kolkata,19081.17,1,4.2,3556.73,UPI
ORD-00930,2023-08-10,Radha Kumar,Wholesale,Sports,Jump Rope,East,Bhubaneswar,44297.55,2,16,6733.23,Card
ORD-00931,2023-07-13,Aarav Chauhan,Regular,Furniture,Cabinet,East,Patna,101261.5,4,15.9,12434.91,Card
ORD-00932,2024-06-27,Girish Bose,Wholesale,Furniture,Dining Table,North,Jaipur,10877.67,1,26.3,430.76,UPI
ORD-00933,2024-01-14,Girish Dubey,Wholesale,Electronics,Tablet,East,Guwahati,17885.39,1,16.5,321.94,Cash
ORD-00934,2024-09-02,Naveen Sharma,Regular,Sports,Cycling Helmet,East,Patna,46040.28,2,1.5,12338.8,UPI
ORD-00935,2023-05-18,Vijay Shah,Premium,Sports,Treadmill,West,Ahmedabad,28434.66,2,5,6824.32,Cash
ORD-00936,2024-06-23,Aarav Mukherjee,Wholesale,Electronics,Tablet,South,Chennai,8999.93,2,19.4,-46.8,UPI
ORD-00937,2023-08-07,Naveen Tiwari,Regular,Grocery,Wheat Flour,North,Amritsar,1030.44,1,18.5,-49.46,Card
ORD-00938,2024-08-01,Girish Patel,Wholesale,Home & Kitchen,Non-stick Pan,West,Surat,60033.04,4,25,1200.66,UPI
ORD-00939,2023-05-12,Sunil Singh,Wholesale,Sports,Resistance Bands,South,Bangalore,3950.38,2,23.9,350.79,Card
ORD-00940,2023-05-18,Priya Das,Premium,Sports,Cycling Helmet,West,Mumbai,28932.82,2,14.5,4744.98,UPI
ORD-00941,2023-07-14,Rohit Reddy,Regular,Electronics,Gaming Console,West,Surat,40291.37,1,16.8,628.55,Cash
ORD-00942,2024-10-19,Sneha Gupta,Premium,Grocery,Wheat Flour,East,Ranchi,1276.32,2,11.2,13.27,UPI
ORD-00943,2024-02-18,Rekha Joshi,Wholesale,Health & Beauty,Face Mask Pack,East,Patna,1611.15,1,18.1,411.17,Cash
ORD-00944,2023-11-28,Ananya Sharma,Premium,Home & Kitchen,Water Purifier,East,Patna,18769.33,1,12.3,2282.35,UPI
ORD-00945,2024-12-18,Pooja Mishra,Wholesale,Home & Kitchen,Vacuum Cleaner,West,Nagpur,96266.5,4,19.5,6161.06,Card
ORD-00946,2024-05-29,Saritha Das,Premium,Furniture,Wardrobe,East,Ranchi,33138.53,2,13,4838.23,Cash
ORD-00947,2023-08-20,Hema Saxena,Regular,Clothing,Kurta,South,Hyderabad,2066.69,1,51.62197736849714,-2094.66,Cash
ORD-00948,2023-04-20,Meera Patel,Regular,Clothing,Saree,North,Chandigarh,988.91,1,40.16799129268698,-1733.93,UPI
ORD-00949,2024-06-29,Sunita Banerjee,Premium,Clothing,Formal Shirt,South,Bangalore,5741.71,1,9.2,1587.01,UPI
ORD-00950,2024-03-24,Kamala Ghosh,Regular,Furniture,Wardrobe,North,Delhi,121092.34,3,1.3,29013.72,UPI
ORD-00951,2023-02-22,Shweta Sharma,Wholesale,Home & Kitchen,Pressure Cooker,East,Kolkata,20746.61,2,24,580.91,UPI
ORD-00952,2024-05-30,Kavya Verma,Premium,Furniture,Dining Table,West,Pune,6006.29,3,12.8,886.53,UPI
ORD-00953,2023-04-08,Shweta Das,Premium,Clothing,Formal Shirt,South,Coimbatore,22265.9,4,15.3,5067.72,Card
ORD-00954,2023-09-05,Ajay Mukherjee,Premium,Health & Beauty,Hair Oil,North,Jaipur,5085.78,3,9.3,1655.93,UPI
ORD-00955,2023-07-19,Pallavi Ghosh,Wholesale,Grocery,Rice (5kg),South,Chennai,106.89,3,40.872394530256926,-188.04,UPI
ORD-00956,2023-01-31,Nisha Kaur,Regular,Electronics,Bluetooth Speaker,North,Jaipur,32820.03,4,8.3,2743.75,UPI
ORD-00957,2023-09-05,Ajay Das,Wholesale,Sports,Jump Rope,South,Coimbatore,75351.93,4,24.9,19948.74,Card
ORD-00958,2024-10-29,Latika Menon,Wholesale,Home & Kitchen,Mixer Grinder,East,Ranchi,21464.31,3,30,-429.29,Card
ORD-00959,2023-05-29,Vinod Kaur,Regular,Books,Cookbook,West,Nagpur,106.59,1,11.4,11.6,Cash
ORD-00960,2024-10-25,Deepak Gupta,Premium,Health & Beauty,Face Cream,North,Delhi,6760.36,3,44.24193365749192,-13205.45,UPI
ORD-00961,2023-08-19,Rajesh Patel,Regular,Clothing,Saree,South,Chennai,3268.43,1,8,934.77,UPI
ORD-00962,2024-04-29,Manoj Kumar,Regular,Health & Beauty,Hair Oil,South,Coimbatore,11732.48,4,41.687267045137936,-9210.18,Card
ORD-00963,2023-10-11,Nisha Banerjee,Regular,Furniture,Office Chair,South,Kochi,2154.45,1,59.82515069204257,-2726.04,Cash
ORD-00964,2023-05-08,Latika Gupta,Regular,Home & Kitchen,Iron Box,North,Lucknow,39439.51,2,7.8,6215.67,UPI
ORD-00965,2024-04-05,Kavya Rao,Premium,Electronics,Headphones,South,Hyderabad,49337.44,4,11.1,3019.45,UPI
ORD-00966,2023-03-24,Radha Chauhan,Premium,Furniture,Wardrobe,East,Bhubaneswar,33152.97,3,5.5,6829.51,UPI
ORD-00967,2023-02-03,Girish Menon,Regular,Furniture,Study Table,North,Jaipur,69566.69,2,12.3,10546.31,Cash
ORD-00968,2023-09-11,Radha Krishnan,Regular,Health & Beauty,Protein Powder,West,Surat,1982.11,1,2,761.13,UPI
ORD-00969,2024-12-20,Harish Bose,Wholesale,Grocery,Pulses Mix,East,Guwahati,1444.18,2,29,-190.63,UPI
ORD-00970,2024-07-16,Amit Reddy,Regular,Electronics,Smartwatch,North,Jaipur,92650.79,2,6.7,8931.54,Card
ORD-00971,2023-01-05,Deepak Gupta,Regular,Health & Beauty,Perfume,South,Chennai,2397.99,4,12.1,727.07,UPI
ORD-00972,2024-12-09,Ashok Mehta,Premium,Home & Kitchen,Non-stick Pan,East,Patna,12289.41,2,72.96930073538218,-6485.07,Cash
ORD-00973,2024-12-20,Usha Tiwari,Premium,Grocery,Cooking Oil,East,Bhubaneswar,5328.62,3,13.1,-25.58,Card
ORD-00974,2024-03-02,Sunil Dubey,Premium,Electronics,Router,West,Surat,112975.28,4,6.3,11252.34,Card
ORD-00975,2023-09-23,Arjun Kumar,Wholesale,Furniture,Bookshelf,East,Guwahati,4366.3,1,55.44409348323579,-8843.68,UPI
ORD-00976,2023-06-09,Manjula Ghosh,Premium,Grocery,Pulses Mix,South,Coimbatore,2012.85,10,10.5,32.21,Cash
ORD-00977,2023-11-03,Kavya Agarwal,Regular,Electronics,Headphones,North,Lucknow,93234.1,3,4.1,10927.04,UPI
ORD-00978,2024-10-17,Meera Chatterjee,Regular,Electronics,Smart TV,South,Coimbatore,126319.46,4,13,19072.43,Card
ORD-00979,2023-09-10,Ramesh Sharma,Regular,Furniture,Bookshelf,North,Chandigarh,84422.05,2,16.2,10164.41,UPI
ORD-00980,2023-09-25,Shweta Kaur,Regular,Electronics,Smartphone,North,Jaipur,73704.92,2,14.8,2329.08,Cash
ORD-00981,2024-10-01,Vijay Nair,Premium,Grocery,Cooking Oil,North,Amritsar,12137.43,9,8.7,368.98,UPI
ORD-00982,2024-06-03,Sunil Verma,Premium,Books,Cookbook,South,Chennai,148.02,1,72.21852470661923,-122.91,UPI
ORD-00983,2024-08-10,Praveen Verma,Wholesale,Books,Children Story,North,Jaipur,3973.12,4,21.6,108.07,Cash
ORD-00984,2024-12-14,Sunita Dubey,Wholesale,Clothing,Formal Shirt,East,Patna,4316.05,2,15.1,989.24,Card
ORD-00985,2024-04-05,Naveen Tiwari,Wholesale,Grocery,Cooking Oil,South,Chennai,9091.93,10,20.7,-596.43,UPI
ORD-00986,2024-08-20,Rajesh Agarwal,Wholesale,Furniture,Sofa Set,South,Bangalore,47026.57,2,24,2727.54,UPI
ORD-00987,2023-09-15,Sanjay Nair,Wholesale,Sports,Dumbbells Set,North,Amritsar,66648.91,4,21.2,7358.04,Card
ORD-00988,2024-06-12,Manoj Rao,Premium,Furniture,Side Table,East,Bhubaneswar,56421.48,4,10.9,9185.42,UPI
ORD-00989,2024-06-02,Bhavna Kaur,Wholesale,Electronics,Headphones,South,Coimbatore,14729.68,1,24.3,-654,UPI
ORD-00990,2023-07-11,Anil Mishra,Premium,Furniture,Study Table,North,Amritsar,9540.94,1,12.2,1454.04,Cash
ORD-00991,2024-11-14,Sanjay Agarwal,Regular,Furniture,Sofa Set,West,Nagpur,5860.95,4,50.75938864029614,-11354.76,Card
ORD-00992,2024-10-07,Sneha Nair,Wholesale,Home & Kitchen,Microwave,North,Jaipur,94700.89,4,16.1,8636.72,Card
ORD-00993,2024-07-13,Rohit Sharma,Regular,Clothing,Sneakers,North,Lucknow,10503.13,2,8.2,2987.09,UPI
ORD-00994,2023-10-08,Sneha Mishra,Regular,Books,Business Book,West,Ahmedabad,1179.51,2,2.7,210.42,UPI
ORD-00995,2023-05-20,Sanjay Bose,Regular,Electronics,Laptop,North,Lucknow,48302.83,1,10.1,3342.56,UPI
ORD-00996,2023-03-18,Deepak Kaur,Wholesale,Sports,Resistance Bands,South,Coimbatore,54421.03,3,15.2,8620.29,UPI
ORD-00997,2023-11-08,Geeta Singh,Premium,Sports,Cycling Helmet,South,Coimbatore,140164.35,4,9.6,28481.4,Cash
ORD-00998,2024-02-19,Kiran Singh,Wholesale,Furniture,Bed Frame,East,Guwahati,11081.66,2,15.2,1422.89,UPI
ORD-00999,2023-08-19,Nisha Mukherjee,Regular,Grocery,Sugar,West,Surat,8833.26,8,0.3,862.13,Cash
ORD-01000,2023-05-18,Hema Saxena,Wholesale,Sports,Yoga Mat,West,Ahmedabad,8470.3,1,24.4,718.28,Cash
ORD-01001,2024-08-15,Anil Tiwari,Wholesale,Grocery,Instant Noodles,South,Bangalore,2266.45,7,15.9,-61.65,UPI
ORD-01002,2024-06-30,Arjun Mehta,Wholesale,Grocery,Pulses Mix,South,Kochi,3843.89,9,28,-476.64,UPI
ORD-01003,2024-01-05,Bhavna Rao,Premium,Clothing,T-Shirt,East,Ranchi,5138.24,1,17.7,1070.81,Card
ORD-01004,2024-11-29,Ravi Menon,Regular,Clothing,Winter Coat,East,Kolkata,22979.54,4,9.4,6314.78,Cash
ORD-01005,2024-04-16,Divya Ghosh,Premium,Grocery,Cooking Oil,North,Delhi,8442.46,8,5.9,445.76,Card
ORD-01006,2023-05-19,Nisha Patel,Premium,Clothing,Sneakers,South,Chennai,1723.97,2,47.556944867721974,-1178.68,Cash
ORD-01007,2023-12-23,Sanjay Kaur,Wholesale,Books,Children Story,West,Pune,670.12,1,27.8,-15.01,Card
ORD-01008,2024-12-24,Swati Tiwari,Premium,Books,Cookbook,South,Chennai,6027.13,3,7.1,863.09,UPI
ORD-01009,2023-12-12,Pooja Shetty,Wholesale,Books,Textbook,West,Surat,4672.09,2,17.2,291.54,Cash
ORD-01010,2023-11-29,Aarav Pillai,Premium,Books,Comics,South,Hyderabad,2549.91,2,43.51074239206718,-4862.86,Cash
ORD-01011,2024-02-29,Priya Gupta,Premium,Home & Kitchen,Induction Cooktop,North,Lucknow,77342.45,4,9,11446.68,Cash
ORD-01012,2024-11-09,Girish Mishra,Wholesale,Electronics,Tablet,North,Amritsar,21339.03,1,28.2,-1613.23,UPI
ORD-01013,2024-03-18,Praveen Dubey,Regular,Sports,Resistance Bands,North,Lucknow,184.3,1,48.353931895739876,-190.48,Cash
ORD-01014,2023-12-01,Meera Mukherjee,Regular,Grocery,Tea Powder,East,Guwahati,10607.41,6,3.1,797.68,Card
ORD-01015,2024-10-11,Hema Mishra,Wholesale,Electronics,Laptop,West,Ahmedabad,65716.12,1,17.4,709.73,UPI
ORD-01016,2023-01-08,Geeta Kumar,Wholesale,Books,Cookbook,North,Amritsar,2628,2,27.6,-54.66,Cash
ORD-01017,2023-02-12,Aarav Kumar,Regular,Home & Kitchen,Non-stick Pan,North,Chandigarh,24154.61,2,10.9,3207.73,Cash
ORD-01018,2024-10-05,Bhavna Mishra,Premium,Clothing,Jacket,South,Chennai,16605.08,2,8.5,4682.63,UPI
ORD-01019,2023-10-14,Naveen Ghosh,Regular,Sports,Treadmill,East,Ranchi,56027.77,3,3.2,14253.46,UPI
ORD-01020,2023-08-22,Priya Pillai,Premium,Health & Beauty,Hair Oil,South,Coimbatore,642.51,1,6.8,222.05,UPI
ORD-01021,2024-06-26,Divya Nair,Wholesale,Furniture,Study Table,East,Kolkata,5846.61,4,19,572.97,UPI
ORD-01022,2023-12-24,Vinod Rao,Wholesale,Furniture,Office Chair,South,Bangalore,6022.55,2,19.5,566.12,UPI
ORD-01023,2024-02-28,Jyoti Kaur,Regular,Books,Cookbook,South,Chennai,4463.35,3,3.5,767.7,UPI
ORD-01024,2023-01-30,Ravi Tiwari,Wholesale,Clothing,Sports Shoes,North,Lucknow,655.94,1,27,87.9,Card
ORD-01025,2024-01-15,Suresh Singh,Wholesale,Home & Kitchen,Pressure Cooker,North,Chandigarh,21215.11,3,16.4,1883.9,Card
ORD-01026,2023-06-13,Bhavna Tiwari,Premium,Furniture,Study Table,West,Nagpur,35311.39,3,70.91361196260289,-42856.39,Cash
ORD-01027,2024-12-23,Anil Nair,Regular,Health & Beauty,Multivitamins,North,Lucknow,12765.14,3,2,4901.81,Cash
ORD-01028,2024-04-26,Swati Dubey,Wholesale,Furniture,Side Table,North,Amritsar,8370.85,1,59.29343722713368,-14623.21,Card
ORD-01029,2023-04-27,Naveen Mishra,Premium,Health & Beauty,Hair Oil,East,Patna,5404.99,2,8.2,1807.43,Cash
ORD-01030,2023-08-19,Manoj Kumar,Regular,Books,Self-Help Book,West,Mumbai,700.9,2,18.6,35.89,UPI
ORD-01031,2023-07-05,Pallavi Reddy,Regular,Clothing,Jeans,West,Pune,2760.42,3,2.5,910.94,Cash
ORD-01032,2024-06-25,Bhavna Bose,Premium,Electronics,Camera,East,Ranchi,195163.69,4,6.1,19750.57,UPI
ORD-01033,2023-03-27,Ananya Sharma,Regular,Sports,Jump Rope,East,Patna,18467.44,4,16.2,2777.5,UPI
ORD-01034,2024-03-14,Manoj Kaur,Regular,Books,Novel,East,Ranchi,2986.16,2,14.1,260.39,Cash
